SessionDate,Trial,CorrectionTrial,StartTime,CenterReward,CenterSpoutRotation,nStimReps,Duration,Modality,LED Location,LED_trial_V,LED_bgnd_V,Speaker Location,Speaker_trial_V,Speaker_bgnd_V,TargetSpout,HoldTime,Response,RespTime,ValveTime,Correct,SessionID,StartDateTime,StimulusTotalDuration,response_angle_world,speaker_angle_world,speaker_angle_platform,response_angle_platform,not_probe,ferret,block
2018-10-22 15:24:49,21,0,390.855,0,180,1,0.25,2,9,0.0,1.0,1,45.0,30.0,9,0.376,0.0,392.277,0.0,0,397,2018-10-22 15:31:19.855,0.25,90,150,-30,-90,0,F1701_Pendleton,Block_J5-324
2018-10-22 15:24:49,28,0,475.626,1,180,1,0.25,2,9,0.0,1.0,1,45.0,30.0,9,0.376,0.0,477.51,0.0,0,397,2018-10-22 15:32:44.626,0.25,90,150,-30,-90,0,F1701_Pendleton,Block_J5-324
2018-10-22 15:24:49,40,0,628.6709999999998,0,180,1,0.25,2,9,0.0,1.0,8,45.0,30.0,9,0.376,1.0,629.612,0.26,1,397,2018-10-22 15:35:17.671,0.25,-90,-60,120,90,0,F1701_Pendleton,Block_J5-324
2018-10-22 15:24:49,56,0,867.192,0,180,1,0.25,2,3,0.0,1.0,10,45.0,30.0,3,0.451,1.0,868.6389999999999,0.0,0,397,2018-10-22 15:39:16.192,0.25,-90,-120,60,90,0,F1701_Pendleton,Block_J5-324
2020-05-12 18:06:11,14,0,213.24,0,0,1,0.25,2,3,0.0,1.0,11,45.0,20.0,3,0.5379999999999999,0.0,0.0,0.15,1,227,2020-05-12 18:09:44.240,0.25,90,-150,-150,90,0,F1811_Dory,Block_J8-32
2020-05-12 18:06:11,32,0,453.044,0,0,1,0.25,2,9,0.0,1.0,5,45.0,20.0,9,0.5760000000000001,0.0,0.0,0.0,0,227,2020-05-12 18:13:44.044,0.25,90,30,30,90,0,F1811_Dory,Block_J8-32
2020-05-12 18:06:11,48,0,663.535,0,0,1,0.25,2,9,0.0,1.0,4,45.0,20.0,9,0.5760000000000001,1.0,666.028,0.15,1,227,2020-05-12 18:17:14.535,0.25,-90,60,60,-90,0,F1811_Dory,Block_J8-32
2020-05-12 18:06:11,49,0,673.325,0,0,1,0.25,2,9,0.0,1.0,4,45.0,20.0,9,0.6509999999999999,1.0,675.378,0.15,1,227,2020-05-12 18:17:24.325,0.25,-90,60,60,-90,0,F1811_Dory,Block_J8-32
2020-05-13 12:17:23,25,0,381.851,0,0,1,0.25,2,3,0.0,1.0,3,45.0,20.0,3,0.5760000000000001,0.0,0.0,0.15,1,120,2020-05-13 12:23:44.851,0.25,90,90,90,90,0,F1811_Dory,Block_J8-33
2020-05-13 12:17:23,29,0,478.263,0,0,1,0.25,2,3,0.0,1.0,1,45.0,20.0,3,0.5760000000000001,0.0,0.0,0.15,1,120,2020-05-13 12:25:21.263,0.25,90,150,150,90,0,F1811_Dory,Block_J8-33
2020-05-13 17:46:45,17,0,302.129,0,0,1,0.25,2,3,0.0,1.0,8,45.0,20.0,3,0.5379999999999999,0.0,0.0,0.15,1,230,2020-05-13 17:51:47.129,0.25,90,-60,-60,90,0,F1811_Dory,Block_J8-34
2020-05-13 17:46:45,23,0,409.733,0,0,1,0.25,2,3,0.0,1.0,5,45.0,20.0,3,0.5760000000000001,0.0,0.0,0.15,1,230,2020-05-13 17:53:34.733,0.25,90,30,30,90,0,F1811_Dory,Block_J8-34
2020-05-13 17:46:45,35,0,628.543,1,0,1,0.25,2,9,0.0,1.0,2,45.0,20.0,9,0.614,0.0,0.0,0.0,0,230,2020-05-13 17:57:13.543,0.25,90,120,120,90,0,F1811_Dory,Block_J8-34
2020-05-13 17:46:45,43,0,752.265,0,0,1,0.25,2,3,0.0,1.0,11,45.0,20.0,3,0.614,0.0,0.0,0.15,1,230,2020-05-13 17:59:17.265,0.25,90,-150,-150,90,0,F1811_Dory,Block_J8-34
2020-05-13 17:46:45,51,0,853.183,0,0,1,0.25,2,3,0.0,1.0,7,45.0,20.0,3,0.6509999999999999,1.0,855.163,0.0,0,230,2020-05-13 18:00:58.183,0.25,-90,-30,-30,-90,0,F1811_Dory,Block_J8-34
2020-05-13 17:46:45,60,0,1016.668,0,0,1,0.25,2,3,0.0,1.0,7,45.0,20.0,3,0.6509999999999999,0.0,0.0,0.15,1,230,2020-05-13 18:03:41.668,0.25,90,-30,-30,90,0,F1811_Dory,Block_J8-34
2020-05-14 12:03:40,11,0,113.212,0,0,1,0.25,2,9,0.0,1.0,3,45.0,20.0,9,0.5760000000000001,0.0,0.0,0.0,0,156,2020-05-14 12:05:33.212,0.25,90,90,90,90,0,F1811_Dory,Block_J8-35
2020-05-14 12:03:40,33,0,402.97,0,0,1,0.25,2,3,0.0,1.0,7,45.0,20.0,3,0.501,1.0,405.015,0.0,0,156,2020-05-14 12:10:22.970,0.25,-90,-30,-30,-90,0,F1811_Dory,Block_J8-35
2020-05-14 12:03:40,46,0,569.384,0,0,1,0.25,2,9,0.0,1.0,8,45.0,20.0,9,0.5760000000000001,1.0,571.442,0.15,1,156,2020-05-14 12:13:09.384,0.25,-90,-60,-60,-90,0,F1811_Dory,Block_J8-35
