Ferret,Block,Name,Date,Height,Width,FPS
F1701_Pendleton,Block_J5-406,2019-01-07_Track_14-47-02.avi,2019-01-07 14-47-02,480,640,30.0
F1701_Pendleton,Block_J5-407,2019-01-08_Track_10-26-59.avi,2019-01-08 10-26-59,480,640,30.0
F1701_Pendleton,Block_J5-408,2019-01-08_Track_16-06-20.avi,2019-01-08 16-06-20,480,640,30.0
F1701_Pendleton,Block_J5-409,2019-01-09_Track_10-35-18.avi,2019-01-09 10-35-18,480,640,30.0
F1701_Pendleton,Block_J5-410,2019-01-09_Track_16-28-35.avi,2019-01-09 16-28-35,480,640,30.0
F1701_Pendleton,Block_J5-411,2019-01-10_Track_10-26-50.avi,2019-01-10 10-26-50,480,640,30.0
F1701_Pendleton,Block_J5-412,2019-01-10_Track_16-36-56.avi,2019-01-10 16-36-56,480,640,30.0
F1701_Pendleton,Block_J5-413,2019-01-11_Track_11-07-22.avi,2019-01-11 11-07-22,480,640,30.0
F1701_Pendleton,Block_J5-414,2019-01-11_Track_16-35-48.avi,2019-01-11 16-35-48,480,640,30.0
F1701_Pendleton,Block_J5-43,2018-01-31_Track_10-32-50.avi,2018-01-31 10-32-50,480,720,10.0
F1701_Pendleton,Block_J5-44,2018-01-31_Track_16-03-51.avi,2018-01-31 16-03-51,480,720,10.0
F1701_Pendleton,Block_J5-52,2018-02-12_Track_09-30-31.avi,2018-02-12 09-30-31,480,720,10.0
F1701_Pendleton,Block_J5-53,2018-02-12_Track_14-22-48.avi,2018-02-12 14-22-48,480,720,10.0
F1701_Pendleton,Block_J5-54,2018-02-13_Track_09-35-14.avi,2018-02-13 09-35-14,480,720,10.0
F1701_Pendleton,Block_J5-55,2018-02-13_Track_15-29-39.avi,2018-02-13 15-29-39,480,720,10.0
F1701_Pendleton,Block_J5-6,2018-01-10_Track_09-00-02.avi,2018-01-10 09-00-02,240,320,30.00003000003
F1701_Pendleton,Block_J5-6,2018-01-10_Track_14-42-26.avi,2018-01-10 14-42-26,240,320,30.00003000003
F1701_Pendleton,Block_J5-61,2018-02-16_Track_15-36-48.avi,2018-02-16 15-36-48,480,720,10.0
F1701_Pendleton,Block_J5-62,2018-02-19_Track_09-39-28.avi,2018-02-19 09-39-28,480,720,10.0
F1701_Pendleton,Block_J5-63,2018-02-19_Track_14-58-03.avi,2018-02-19 14-58-03,480,720,10.0
F1701_Pendleton,Block_J5-64,2018-02-20_Track_09-36-04.avi,2018-02-20 09-36-04,480,720,10.0
F1701_Pendleton,Block_J5-65,2018-02-20_Track_14-23-28.avi,2018-02-20 14-23-28,480,720,10.0
F1701_Pendleton,Block_J5-66,2018-02-20_Track_14-23-58.avi,2018-02-20 14-23-58,480,720,10.0
F1701_Pendleton,Block_J5-67,2018-02-20_Track_14-24-28.avi,2018-02-20 14-24-28,480,720,10.0
F1701_Pendleton,Block_J5-68,2018-02-20_Track_14-24-58.avi,2018-02-20 14-24-58,480,720,10.0
F1701_Pendleton,Block_J5-69,2018-02-20_Track_14-26-17.avi,2018-02-20 14-26-17,480,720,10.0
F1701_Pendleton,Block_J5-7,2018-01-10_Track_15-21-41.avi,2018-01-10 15-21-41,240,320,30.00003000003
F1701_Pendleton,Block_J5-70,2018-02-21_Track_10-49-48.avi,2018-02-21 10-49-48,480,720,10.0
F1701_Pendleton,Block_J5-71,2018-02-21_Track_16-16-32.avi,2018-02-21 16-16-32,480,720,10.0
F1701_Pendleton,Block_J5-72,2018-02-22_Track_08-36-30.avi,2018-02-22 08-36-30,480,720,10.0
F1701_Pendleton,Block_J5-73,2018-02-22_Track_14-09-56.avi,2018-02-22 14-09-56,480,720,10.0
F1701_Pendleton,Block_J5-74,2018-02-23_Track_09-25-30.avi,2018-02-23 09-25-30,480,720,10.0
F1701_Pendleton,Block_J5-75,2018-02-23_Track_14-56-15.avi,2018-02-23 14-56-15,480,720,10.0
F1701_Pendleton,Block_J5-76,2018-02-23_Track_14-56-15.avi,2018-02-23 14-56-15,480,720,10.0
F1701_Pendleton,Block_J5-79,2018-02-27_Track_08-26-14.avi,2018-02-27 08-26-14,240,320,10.0
F1701_Pendleton,Block_J5-8,2018-01-10_Track_15-21-41.avi,2018-01-10 15-21-41,240,320,30.00003000003
F1701_Pendleton,Block_J5-80,2018-02-27_Track_08-26-14.avi,2018-02-27 08-26-14,240,320,10.0
F1701_Pendleton,Block_J5-81,2018-02-27_Track_08-26-14.avi,2018-02-27 08-26-14,240,320,10.0
F1701_Pendleton,Block_J6-1,2019-01-21_Track_09-54-25.avi,2019-01-21 09-54-25,480,640,30.0
F1701_Pendleton,Block_J6-10,2019-01-25_Track_16-59-30.avi,2019-01-25 16-59-30,480,640,30.0
F1701_Pendleton,Block_J6-100,2019-04-16_Track_10-18-37.avi,2019-04-16 10-18-37,480,640,30.0
F1701_Pendleton,Block_J6-101,2019-04-16_Track_10-19-13.avi,2019-04-16 10-19-13,480,640,30.0
F1701_Pendleton,Block_J6-102,2019-04-16_Track_10-23-11.avi,2019-04-16 10-23-11,480,640,30.0
F1701_Pendleton,Block_J6-103,2019-04-16_Track_15-15-24.avi,2019-04-16 15-15-24,480,640,30.0
F1701_Pendleton,Block_J6-104,2019-04-17_Track_10-30-20.avi,2019-04-17 10-30-20,480,640,30.0
F1701_Pendleton,Block_J6-105,2019-04-17_Track_10-36-42.avi,2019-04-17 10-36-42,480,640,30.0
F1701_Pendleton,Block_J6-106,2019-04-17_Track_15-33-42.avi,2019-04-17 15-33-42,480,640,30.0
F1701_Pendleton,Block_J6-107,2019-04-18_Track_10-28-43.avi,2019-04-18 10-28-43,480,640,30.0
F1701_Pendleton,Block_J6-108,2019-04-18_Track_15-21-32.avi,2019-04-18 15-21-32,480,640,30.0
F1701_Pendleton,Block_J6-109,2019-04-19_Track_10-13-13.avi,2019-04-19 10-13-13,480,640,30.0
F1701_Pendleton,Block_J6-11,2019-01-28_Track_09-39-52.avi,2019-01-28 09-39-52,480,640,30.0
F1701_Pendleton,Block_J6-110,2019-04-19_Track_10-13-36.avi,2019-04-19 10-13-36,480,640,30.0
F1701_Pendleton,Block_J6-111,2019-04-19_Track_15-03-40.avi,2019-04-19 15-03-40,480,640,30.0
F1701_Pendleton,Block_J6-112,2019-04-22_Track_10-38-34.avi,2019-04-22 10-38-34,480,640,30.0
F1701_Pendleton,Block_J6-113,2019-04-22_Track_15-40-28.avi,2019-04-22 15-40-28,480,640,30.0
F1701_Pendleton,Block_J6-114,2019-04-23_Track_10-08-12.avi,2019-04-23 10-08-12,480,640,30.0
F1701_Pendleton,Block_J6-115,2019-04-23_Track_10-08-53.avi,2019-04-23 10-08-53,480,640,30.0
F1701_Pendleton,Block_J6-116,2019-04-23_Track_14-58-44.avi,2019-04-23 14-58-44,480,640,30.0
F1701_Pendleton,Block_J6-117,2019-04-24_Track_09-24-48.avi,2019-04-24 09-24-48,480,640,30.0
F1701_Pendleton,Block_J6-118,2019-04-24_Track_14-52-31.avi,2019-04-24 14-52-31,480,640,30.0
F1701_Pendleton,Block_J6-119,2019-04-24_Track_14-52-54.avi,2019-04-24 14-52-54,480,640,30.0
F1701_Pendleton,Block_J6-12,2019-01-28_Track_16-32-28.avi,2019-01-28 16-32-28,480,640,30.0
F1701_Pendleton,Block_J6-120,2019-04-25_Track_10-06-40.avi,2019-04-25 10-06-40,480,640,30.0
F1701_Pendleton,Block_J6-121,2019-04-25_Track_15-48-57.avi,2019-04-25 15-48-57,480,640,30.0
F1701_Pendleton,Block_J6-122,2019-04-26_Track_09-51-21.avi,2019-04-26 09-51-21,480,640,30.0
F1701_Pendleton,Block_J6-123,2019-04-26_Track_09-52-41.avi,2019-04-26 09-52-41,480,640,30.0
F1701_Pendleton,Block_J6-124,2019-04-26_Track_15-33-12.avi,2019-04-26 15-33-12,480,640,30.0
F1701_Pendleton,Block_J6-125,2019-05-07_Track_10-41-28.avi,2019-05-07 10-41-28,480,640,30.0
F1701_Pendleton,Block_J6-126,2019-05-07_Track_16-53-11.avi,2019-05-07 16-53-11,360,1280,30.0
F1701_Pendleton,Block_J6-127,2019-05-08_Track_11-01-44.avi,2019-05-08 11-01-44,480,640,30.0
F1701_Pendleton,Block_J6-128,2019-05-08_Track_16-59-43.avi,2019-05-08 16-59-43,480,640,30.0
F1701_Pendleton,Block_J6-129,2019-05-09_Track_10-26-40.avi,2019-05-09 10-26-40,480,640,30.0
F1701_Pendleton,Block_J6-13,2019-01-29_Track_11-01-52.avi,2019-01-29 11-01-52,480,640,30.0
F1701_Pendleton,Block_J6-130,2019-05-09_Track_16-19-20.avi,2019-05-09 16-19-20,360,1280,30.0
F1701_Pendleton,Block_J6-131,2019-05-09_Track_16-20-08.avi,2019-05-09 16-20-08,480,640,30.0
F1701_Pendleton,Block_J6-132,2019-05-10_Track_09-57-33.avi,2019-05-10 09-57-33,480,640,30.0
F1701_Pendleton,Block_J6-133,2019-05-10_Track_09-57-54.avi,2019-05-10 09-57-54,480,640,30.0
F1701_Pendleton,Block_J6-134,2019-05-10_Track_15-44-37.avi,2019-05-10 15-44-37,480,640,30.0
F1701_Pendleton,Block_J6-135,2019-05-10_Track_15-45-04.avi,2019-05-10 15-45-04,480,640,30.0
F1701_Pendleton,Block_J6-136,2019-05-13_Track_09-27-59.avi,2019-05-13 09-27-59,480,640,30.0
F1701_Pendleton,Block_J6-137,2019-05-13_Track_09-28-27.avi,2019-05-13 09-28-27,480,640,30.0
F1701_Pendleton,Block_J6-138,2019-05-13_Track_09-28-51.avi,2019-05-13 09-28-51,480,640,30.0
F1701_Pendleton,Block_J6-139,2019-05-13_Track_09-29-23.avi,2019-05-13 09-29-23,360,1280,30.0
F1701_Pendleton,Block_J6-14,2019-01-29_Track_16-00-56.avi,2019-01-29 16-00-56,480,640,30.0
F1701_Pendleton,Block_J6-140,2019-05-13_Track_09-30-14.avi,2019-05-13 09-30-14,360,1280,30.0
F1701_Pendleton,Block_J6-141,2019-05-13_Track_15-39-12.avi,2019-05-13 15-39-12,480,640,30.0
F1701_Pendleton,Block_J6-142,2019-05-14_Track_15-46-06.avi,2019-05-14 15-46-06,480,640,30.0
F1701_Pendleton,Block_J6-143,2019-05-15_Track_09-42-21.avi,2019-05-15 09-42-21,480,640,30.0
F1701_Pendleton,Block_J6-144,2019-05-15_Track_15-15-18.avi,2019-05-15 15-15-18,480,640,30.0
F1701_Pendleton,Block_J6-145,2019-05-15_Track_15-15-36.avi,2019-05-15 15-15-36,480,640,30.0
F1701_Pendleton,Block_J6-146,2019-05-15_Track_15-15-58.avi,2019-05-15 15-15-58,480,640,30.0
F1701_Pendleton,Block_J6-147,2019-05-15_Track_15-16-20.avi,2019-05-15 15-16-20,480,640,30.0
F1701_Pendleton,Block_J6-148,2019-05-16_Track_09-50-19.avi,2019-05-16 09-50-19,480,640,30.0
F1701_Pendleton,Block_J6-149,2019-05-16_Track_13-50-49.avi,2019-05-16 13-50-49,480,640,30.0
F1701_Pendleton,Block_J6-15,2019-01-30_Track_10-15-04.avi,2019-01-30 10-15-04,480,640,30.0
F1701_Pendleton,Block_J6-150,2019-05-16_Track_15-10-48.avi,2019-05-16 15-10-48,480,640,30.0
F1701_Pendleton,Block_J6-151,2019-05-17_Track_10-24-09.avi,2019-05-17 10-24-09,360,1280,30.0
F1701_Pendleton,Block_J6-152,2019-05-17_Track_10-24-09.avi,2019-05-17 10-24-09,360,1280,30.0
F1701_Pendleton,Block_J6-153,2019-05-17_Track_15-10-57.avi,2019-05-17 15-10-57,360,1280,30.0
F1701_Pendleton,Block_J6-154,2019-05-20_Track_09-20-17.avi,2019-05-20 09-20-17,360,1280,30.0
F1701_Pendleton,Block_J6-155,2019-05-20_Track_14-24-00.avi,2019-05-20 14-24-00,360,1280,30.0
F1701_Pendleton,Block_J6-156,2019-05-21_Track_09-50-16.avi,2019-05-21 09-50-16,360,1280,30.0
F1701_Pendleton,Block_J6-157,2019-05-21_Track_14-44-59.avi,2019-05-21 14-44-59,360,1280,30.0
F1701_Pendleton,Block_J6-158,2019-05-22_Track_09-14-34.avi,2019-05-22 09-14-34,360,1280,30.0
F1701_Pendleton,Block_J6-159,2019-05-22_Track_09-14-34.avi,2019-05-22 09-14-34,360,1280,30.0
F1701_Pendleton,Block_J6-16,2019-01-30_Track_15-48-43.avi,2019-01-30 15-48-43,480,640,30.0
F1701_Pendleton,Block_J6-160,2019-05-22_Track_14-45-17.avi,2019-05-22 14-45-17,360,1280,30.0
F1701_Pendleton,Block_J6-161,2019-05-23_Track_09-26-51.avi,2019-05-23 09-26-51,360,1280,30.0
F1701_Pendleton,Block_J6-162,2019-05-23_Track_09-26-51.avi,2019-05-23 09-26-51,360,1280,30.0
F1701_Pendleton,Block_J6-163,2019-05-23_Track_15-40-06.avi,2019-05-23 15-40-06,360,1280,30.0
F1701_Pendleton,Block_J6-164,2019-05-23_Track_15-40-06.avi,2019-05-23 15-40-06,360,1280,30.0
F1701_Pendleton,Block_J6-165,2019-05-24_Track_09-50-42.avi,2019-05-24 09-50-42,360,1280,30.0
F1701_Pendleton,Block_J6-166,2019-05-24_Track_15-25-04.avi,2019-05-24 15-25-04,360,1280,30.0
F1701_Pendleton,Block_J6-167,2019-06-10_Track_09-43-00.avi,2019-06-10 09-43-00,360,1280,30.0
F1701_Pendleton,Block_J6-168,2019-06-10_Track_14-55-42.avi,2019-06-10 14-55-42,360,1280,30.0
F1701_Pendleton,Block_J6-169,2019-06-10_Track_14-55-42.avi,2019-06-10 14-55-42,360,1280,30.0
F1701_Pendleton,Block_J6-17,2019-01-31_Track_10-15-37.avi,2019-01-31 10-15-37,480,640,30.0
F1701_Pendleton,Block_J6-170,2019-06-11_Track_09-49-06.avi,2019-06-11 09-49-06,360,1280,30.0
F1701_Pendleton,Block_J6-171,2019-06-11_Track_15-21-44.avi,2019-06-11 15-21-44,360,1280,30.0
F1701_Pendleton,Block_J6-172,2019-06-12_Track_09-30-21.avi,2019-06-12 09-30-21,360,1280,30.0
F1701_Pendleton,Block_J6-173,2019-06-12_Track_09-30-21.avi,2019-06-12 09-30-21,360,1280,30.0
F1701_Pendleton,Block_J6-174,2019-06-12_Track_09-30-21.avi,2019-06-12 09-30-21,360,1280,30.0
F1701_Pendleton,Block_J6-175,2019-06-12_Track_14-31-59.avi,2019-06-12 14-31-59,360,1280,30.0
F1701_Pendleton,Block_J6-176,2019-06-12_Track_14-31-59.avi,2019-06-12 14-31-59,360,1280,30.0
F1701_Pendleton,Block_J6-177,2019-06-13_Track_09-33-57.avi,2019-06-13 09-33-57,360,1280,30.0
F1701_Pendleton,Block_J6-178,2019-06-13_Track_14-59-48.avi,2019-06-13 14-59-48,360,1280,30.0
F1701_Pendleton,Block_J6-179,2019-06-14_Track_09-43-31.avi,2019-06-14 09-43-31,360,1280,30.0
F1701_Pendleton,Block_J6-18,2019-01-31_Track_16-18-42.avi,2019-01-31 16-18-42,480,640,30.0
F1701_Pendleton,Block_J6-180,2019-06-14_Track_09-43-31.avi,2019-06-14 09-43-31,360,1280,30.0
F1701_Pendleton,Block_J6-181,2019-06-14_Track_15-37-54.avi,2019-06-14 15-37-54,360,1280,30.0
F1701_Pendleton,Block_J6-183,2019-06-17_Track_09-28-17.avi,2019-06-17 09-28-17,360,1280,30.0
F1701_Pendleton,Block_J6-184,2019-06-17_Track_14-53-41.avi,2019-06-17 14-53-41,360,1280,30.0
F1701_Pendleton,Block_J6-185,2019-06-17_Track_14-53-41.avi,2019-06-17 14-53-41,360,1280,30.0
F1701_Pendleton,Block_J6-186,2019-06-18_Track_08-50-51.avi,2019-06-18 08-50-51,360,1280,30.0
F1701_Pendleton,Block_J6-187,2019-06-18_Track_08-50-51.avi,2019-06-18 08-50-51,360,1280,30.0
F1701_Pendleton,Block_J6-188,2019-06-18_Track_14-38-44.avi,2019-06-18 14-38-44,360,1280,30.0
F1701_Pendleton,Block_J6-189,2019-06-19_Track_09-41-53.avi,2019-06-19 09-41-53,360,1280,30.0
F1701_Pendleton,Block_J6-19,2019-02-01_Track_11-20-58.avi,2019-02-01 11-20-58,480,640,30.0
F1701_Pendleton,Block_J6-190,2019-06-19_Track_09-43-05.avi,2019-06-19 09-43-05,360,1280,30.0
F1701_Pendleton,Block_J6-191,2019-06-19_Track_14-44-50.avi,2019-06-19 14-44-50,360,1280,30.0
F1701_Pendleton,Block_J6-192,2019-06-20_Track_09-56-05.avi,2019-06-20 09-56-05,360,1280,30.0
F1701_Pendleton,Block_J6-193,2019-06-20_Track_15-22-02.avi,2019-06-20 15-22-02,360,1280,30.0
F1701_Pendleton,Block_J6-194,2019-06-21_Track_08-19-36.avi,2019-06-21 08-19-36,360,1280,30.0
F1701_Pendleton,Block_J6-195,2019-06-21_Track_14-44-47.avi,2019-06-21 14-44-47,360,1280,30.0
F1701_Pendleton,Block_J6-196,2019-06-24_Track_09-50-07.avi,2019-06-24 09-50-07,360,1280,30.0
F1701_Pendleton,Block_J6-197,2019-06-24_Track_15-19-51.avi,2019-06-24 15-19-51,360,1280,30.0
F1701_Pendleton,Block_J6-198,2019-06-25_Track_10-05-23.avi,2019-06-25 10-05-23,360,1280,30.0
F1701_Pendleton,Block_J6-199,2019-06-25_Track_15-08-01.avi,2019-06-25 15-08-01,360,1280,30.0
F1701_Pendleton,Block_J6-2,2019-01-21_Track_15-52-48.avi,2019-01-21 15-52-48,480,640,30.0
F1701_Pendleton,Block_J6-20,2019-02-01_Track_17-24-42.avi,2019-02-01 17-24-42,480,640,30.0
F1701_Pendleton,Block_J6-200,2019-06-26_Track_09-18-57.avi,2019-06-26 09-18-57,360,1280,30.0
F1701_Pendleton,Block_J6-201,2019-06-26_Track_15-35-30.avi,2019-06-26 15-35-30,360,1280,30.0
F1701_Pendleton,Block_J6-202,2019-06-27_Track_11-09-32.avi,2019-06-27 11-09-32,360,1280,30.0
F1701_Pendleton,Block_J6-203,2019-06-27_Track_11-09-32.avi,2019-06-27 11-09-32,360,1280,30.0
F1701_Pendleton,Block_J6-204,2019-06-27_Track_14-59-56.avi,2019-06-27 14-59-56,360,1280,30.0
F1701_Pendleton,Block_J6-205,2019-06-27_Track_14-59-56.avi,2019-06-27 14-59-56,360,1280,30.0
F1701_Pendleton,Block_J6-206,2019-06-28_Track_11-00-37.avi,2019-06-28 11-00-37,360,1280,30.0
F1701_Pendleton,Block_J6-207,2019-06-28_Track_15-33-25.avi,2019-06-28 15-33-25,360,1280,30.0
F1701_Pendleton,Block_J6-208,2019-07-08_Track_09-43-54.avi,2019-07-08 09-43-54,360,1280,30.0
F1701_Pendleton,Block_J6-209,2019-07-08_Track_14-52-21.avi,2019-07-08 14-52-21,360,1280,30.0
F1701_Pendleton,Block_J6-21,2019-02-11_Track_09-50-53.avi,2019-02-11 09-50-53,480,640,30.0
F1701_Pendleton,Block_J6-210,2019-07-09_Track_09-24-12.avi,2019-07-09 09-24-12,360,1280,30.0
F1701_Pendleton,Block_J6-211,2019-07-09_Track_14-40-21.avi,2019-07-09 14-40-21,360,1280,30.0
F1701_Pendleton,Block_J6-212,2019-07-10_Track_09-14-47.avi,2019-07-10 09-14-47,360,1280,30.0
F1701_Pendleton,Block_J6-213,2019-07-10_Track_11-28-43.avi,2019-07-10 11-28-43,360,1280,30.0
F1701_Pendleton,Block_J6-214,2019-07-10_Track_15-47-43.avi,2019-07-10 15-47-43,360,1280,30.0
F1701_Pendleton,Block_J6-215,2019-07-11_Track_10-10-13.avi,2019-07-11 10-10-13,360,1280,30.0
F1701_Pendleton,Block_J6-216,2019-07-11_Track_16-21-26.avi,2019-07-11 16-21-26,360,1280,30.0
F1701_Pendleton,Block_J6-217,2019-07-12_Track_09-51-26.avi,2019-07-12 09-51-26,360,1280,30.0
F1701_Pendleton,Block_J6-218,2019-07-12_Track_16-22-50.avi,2019-07-12 16-22-50,360,1280,30.0
F1701_Pendleton,Block_J6-219,2019-07-15_Track_11-16-45.avi,2019-07-15 11-16-45,360,1280,30.0
F1701_Pendleton,Block_J6-22,2019-02-11_Track_15-28-55.avi,2019-02-11 15-28-55,480,640,30.0
F1701_Pendleton,Block_J6-220,2019-07-15_Track_15-39-38.avi,2019-07-15 15-39-38,360,1280,30.0
F1701_Pendleton,Block_J6-221,2019-07-16_Track_10-48-41.avi,2019-07-16 10-48-41,360,1280,30.0
F1701_Pendleton,Block_J6-222,2019-07-16_Track_15-49-33.avi,2019-07-16 15-49-33,360,1280,30.0
F1701_Pendleton,Block_J6-223,2019-07-17_Track_10-33-13.avi,2019-07-17 10-33-13,360,1280,30.0
F1701_Pendleton,Block_J6-224,2019-07-17_Track_10-33-40.avi,2019-07-17 10-33-40,360,1280,30.0
F1701_Pendleton,Block_J6-225,2019-07-17_Track_10-34-43.avi,2019-07-17 10-34-43,360,1280,30.0
F1701_Pendleton,Block_J6-226,2019-07-17_Track_10-35-49.avi,2019-07-17 10-35-49,360,1280,30.0
F1701_Pendleton,Block_J6-227,2019-07-17_Track_15-22-10.avi,2019-07-17 15-22-10,360,1280,30.0
F1701_Pendleton,Block_J6-228,2019-07-17_Track_15-27-18.avi,2019-07-17 15-27-18,360,1280,30.0
F1701_Pendleton,Block_J6-229,2019-07-18_Track_09-22-37.avi,2019-07-18 09-22-37,360,1280,30.0
F1701_Pendleton,Block_J6-23,2019-02-12_Track_10-16-25.avi,2019-02-12 10-16-25,480,640,30.0
F1701_Pendleton,Block_J6-230,2019-07-18_Track_15-58-07.avi,2019-07-18 15-58-07,360,1280,30.0
F1701_Pendleton,Block_J6-231,2019-07-19_Track_10-00-13.avi,2019-07-19 10-00-13,360,1280,30.0
F1701_Pendleton,Block_J6-232,2019-07-19_Track_16-03-57.avi,2019-07-19 16-03-57,360,1280,30.0
F1701_Pendleton,Block_J6-233,2019-07-22_Track_10-20-29.avi,2019-07-22 10-20-29,360,1280,30.0
F1701_Pendleton,Block_J6-234,2019-07-22_Track_15-44-15.avi,2019-07-22 15-44-15,360,1280,30.0
F1701_Pendleton,Block_J6-235,2019-07-22_Track_15-49-25.avi,2019-07-22 15-49-25,360,1280,30.0
F1701_Pendleton,Block_J6-236,2019-07-23_Track_10-18-10.avi,2019-07-23 10-18-10,360,1280,30.0
F1701_Pendleton,Block_J6-237,2019-07-23_Track_15-27-20.avi,2019-07-23 15-27-20,360,1280,30.0
F1701_Pendleton,Block_J6-238,2019-07-24_Track_09-59-43.avi,2019-07-24 09-59-43,360,1280,30.0
F1701_Pendleton,Block_J6-239,2019-07-24_Track_15-48-33.avi,2019-07-24 15-48-33,360,1280,30.0
F1701_Pendleton,Block_J6-24,2019-02-12_Track_15-51-27.avi,2019-02-12 15-51-27,480,640,30.0
F1701_Pendleton,Block_J6-240,2019-07-25_Track_10-09-37.avi,2019-07-25 10-09-37,360,1280,30.0
F1701_Pendleton,Block_J6-241,2019-07-25_Track_17-17-23.avi,2019-07-25 17-17-23,360,1280,30.0
F1701_Pendleton,Block_J6-242,2019-07-26_Track_09-45-18.avi,2019-07-26 09-45-18,360,1280,30.0
F1701_Pendleton,Block_J6-243,2019-07-26_Track_15-14-25.avi,2019-07-26 15-14-25,360,1280,30.0
F1701_Pendleton,Block_J6-244,2019-08-27_Track_09-46-14.avi,2019-08-27 09-46-14,360,1280,30.0
F1701_Pendleton,Block_J6-245,2019-08-27_Track_16-03-04.avi,2019-08-27 16-03-04,360,1280,30.0
F1701_Pendleton,Block_J6-246,2019-08-28_Track_10-36-49.avi,2019-08-28 10-36-49,360,1280,30.0
F1701_Pendleton,Block_J6-247,2019-08-28_Track_15-41-47.avi,2019-08-28 15-41-47,360,1280,30.0
F1701_Pendleton,Block_J6-248,2019-08-29_Track_10-31-55.avi,2019-08-29 10-31-55,360,1280,30.0
F1701_Pendleton,Block_J6-249,2019-08-29_Track_15-48-06.avi,2019-08-29 15-48-06,360,1280,30.0
F1701_Pendleton,Block_J6-25,2019-02-13_Track_10-48-29.avi,2019-02-13 10-48-29,480,640,30.0
F1701_Pendleton,Block_J6-250,2019-08-30_Track_10-57-27.avi,2019-08-30 10-57-27,360,1280,30.0
F1701_Pendleton,Block_J6-251,2019-08-30_Track_15-49-55.avi,2019-08-30 15-49-55,360,1280,30.0
F1701_Pendleton,Block_J6-252,2019-09-16_Track_11-11-35.avi,2019-09-16 11-11-35,360,1280,30.0
F1701_Pendleton,Block_J6-253,2019-09-16_Track_15-54-37.avi,2019-09-16 15-54-37,360,1280,30.0
F1701_Pendleton,Block_J6-254,2019-09-17_Track_10-51-15.avi,2019-09-17 10-51-15,360,1280,30.0
F1701_Pendleton,Block_J6-255,2019-09-17_Track_15-49-07.avi,2019-09-17 15-49-07,360,1280,30.0
F1701_Pendleton,Block_J6-256,2019-09-18_Track_10-27-23.avi,2019-09-18 10-27-23,360,1280,30.0
F1701_Pendleton,Block_J6-258,2019-09-18_Track_16-03-51.avi,2019-09-18 16-03-51,360,1280,30.0
F1701_Pendleton,Block_J6-259,2019-09-19_Track_09-58-55.avi,2019-09-19 09-58-55,360,1280,30.0
F1701_Pendleton,Block_J6-26,2019-02-13_Track_15-45-34.avi,2019-02-13 15-45-34,480,640,30.0
F1701_Pendleton,Block_J6-260,2019-09-19_Track_16-32-53.avi,2019-09-19 16-32-53,360,1280,30.0
F1701_Pendleton,Block_J6-261,2019-09-20_Track_11-13-03.avi,2019-09-20 11-13-03,360,1280,30.0
F1701_Pendleton,Block_J6-262,2019-09-20_Track_16-07-15.avi,2019-09-20 16-07-15,360,1280,30.0
F1701_Pendleton,Block_J6-263,2019-09-23_Track_10-54-52.avi,2019-09-23 10-54-52,360,1280,30.0
F1701_Pendleton,Block_J6-264,2019-09-23_Track_15-45-40.avi,2019-09-23 15-45-40,360,1280,30.0
F1701_Pendleton,Block_J6-265,2019-09-24_Track_12-04-39.avi,2019-09-24 12-04-39,360,1280,30.0
F1701_Pendleton,Block_J6-266,2019-09-24_Track_16-14-06.avi,2019-09-24 16-14-06,360,1280,30.0
F1701_Pendleton,Block_J6-267,2019-09-25_Track_10-36-24.avi,2019-09-25 10-36-24,360,1280,30.0
F1701_Pendleton,Block_J6-268,2019-09-25_Track_16-04-36.avi,2019-09-25 16-04-36,360,1280,30.0
F1701_Pendleton,Block_J6-269,2019-09-26_Track_10-37-43.avi,2019-09-26 10-37-43,360,1280,30.0
F1701_Pendleton,Block_J6-27,2019-02-14_Track_09-42-20.avi,2019-02-14 09-42-20,480,640,30.0
F1701_Pendleton,Block_J6-270,2019-09-26_Track_15-43-12.avi,2019-09-26 15-43-12,360,1280,30.0
F1701_Pendleton,Block_J6-271,2019-09-27_Track_10-07-12.avi,2019-09-27 10-07-12,360,1280,30.0
F1701_Pendleton,Block_J6-272,2019-09-27_Track_15-16-34.avi,2019-09-27 15-16-34,360,1280,30.0
F1701_Pendleton,Block_J6-273,2019-10-07_Track_10-19-10.avi,2019-10-07 10-19-10,360,1280,30.0
F1701_Pendleton,Block_J6-274,2019-10-07_Track_16-17-43.avi,2019-10-07 16-17-43,360,1280,30.0
F1701_Pendleton,Block_J6-275,2019-10-08_Track_10-46-43.avi,2019-10-08 10-46-43,360,1280,30.0
F1701_Pendleton,Block_J6-276,2019-10-28_Track_11-21-22.avi,2019-10-28 11-21-22,360,1280,30.0
F1701_Pendleton,Block_J6-277,2019-10-28_Track_15-46-45.avi,2019-10-28 15-46-45,360,1280,30.0
F1701_Pendleton,Block_J6-278,2019-10-29_Track_11-00-56.avi,2019-10-29 11-00-56,360,1280,30.0
F1701_Pendleton,Block_J6-279,2019-10-29_Track_15-31-32.avi,2019-10-29 15-31-32,360,1280,30.0
F1701_Pendleton,Block_J6-28,2019-02-14_Track_16-39-23.avi,2019-02-14 16-39-23,480,640,30.0
F1701_Pendleton,Block_J6-280,2019-10-30_Track_09-38-43.avi,2019-10-30 09-38-43,360,1280,30.0
